date,spot,fwd_W2,fwd_M1,fwd_W6,fwd_M2,fwd_M3,fwd_M4,fwd_M5,fwd_M6,level_W2,level_M1,level_W6,level_M2,level_M3,level_M4,level_M5,level_M6,skew_W2,skew_M1,skew_W6,skew_M2,skew_M3,skew_M4,skew_M5,skew_M6,conv_W2,conv_M1,conv_W6,conv_M2,conv_M3,conv_M4,conv_M5,conv_M6
20131231,184.78000014939857,184.80769899681974,184.83668455550446,184.8735471061353,184.65864542618772,184.12993808313175,184.00621695797685,183.68199156846632,183.4107016085041,0.11115991287252013,0.11409693746544981,0.11660346601319561,0.12082813429311529,0.12705509668712833,0.1318001769999203,0.13560841036758586,0.13930074014511915,-0.0148212225681615,-0.01858181200055698,-0.020370172862470382,-0.022464217154736954,-0.025788681490285913,-0.02854994380050943,-0.03058419441518736,-0.03207343346338715,0.008212252509581538,0.007757630248597323,0.007404078446524993,0.005708336521174349,0.004753677112047972,0.004101195171566928,0.0037015217863077985,0.00325657812304481
20140102,183.0085469637364,183.05052446925785,183.09266550090427,183.12406947073345,182.82778936993728,182.37546354978113,182.25154755737185,181.90855362933635,181.61838292066042,0.11485973492894873,0.11768480072430458,0.12006427349944562,0.12397148054513366,0.13052829227533297,0.1356865140396565,0.13864432402444107,0.14205210655224396,-0.017512841792600736,-0.021272912660953047,-0.0227194552138227,-0.02437700102415649,-0.026856173982602465,-0.02915995149440648,-0.031153288680011777,-0.03269260517576028,0.006539913071597545,0.007349766424687873,0.006900213219212477,0.00591992079396148,0.005329976152450308,0.004327919654022959,0.0038426044528588215,0.0033275257568579886
20140103,182.89020839166676,182.91186493010977,182.9504064734944,182.980744020201,182.65874218360403,182.2375420572976,182.0983686175806,181.7501149735441,181.4649751466528,0.1052611008280112,0.11488339112506125,0.11828579527395607,0.12366820502250032,0.13008490761072697,0.13484762709969517,0.13822831943219926,0.14183644987400082,-0.014611454655736378,-0.020586697807666476,-0.02172588480218403,-0.023414848670969712,-0.02565083476373057,-0.027472681574405664,-0.029733305232084967,-0.03150528671875714,0.006761642904370132,0.00701654458211977,0.00654617927950238,0.005620573313110275,0.005361789907732733,0.0052505111313870196,0.004426324622422025,0.003689330367244666
20140106,182.38972535860307,182.4163463836819,182.45366050378098,182.47990157701645,182.0664285712007,181.74405037161748,181.5661287971025,181.23015724853366,180.95676888489578,0.10465006203036661,0.11339706916735239,0.11608804912697132,0.12153974355153446,0.1284060883226652,0.13332466981374116,0.13639538626246914,0.1401829059327909,-0.013629343813605756,-0.01940353873920658,-0.02099851211188937,-0.022909882838719642,-0.025570579847319502,-0.028070477998177013,-0.029786390753588594,-0.031199084926692617,0.0061145314630903875,0.006874636063126626,0.005956152774743157,0.0054846880957702794,0.004856740505457643,0.0044379159244663235,0.004047948231966657,0.0037690629263774484
20140107,183.47136820564018,183.49462127612227,183.53673448271942,183.56455392154254,183.11219636170944,182.81899268747765,182.5972133468866,182.21991189149352,181.94834323365626,0.09966649803368295,0.10829393386158184,0.11124749970068858,0.11748151555511199,0.12512782602292183,0.13017813246931637,0.13318936217126504,0.13721215355752037,-0.012875831502152438,-0.017931456642230056,-0.019634884759765187,-0.021965852976091507,-0.025403276676251987,-0.027854299364066647,-0.029075127683990887,-0.03032280769962261,0.005189051054458375,0.006335798779186265,0.005732642095973367,0.00555211045650557,0.004443363411665229,0.003997267232271512,0.004043803145756828,0.00398302902288444
20140108,183.61379177377896,183.6383523855562,183.68065652746756,183.7038648541551,183.21615130763553,182.9578613984285,182.73615713534275,182.38223648011484,182.11941660432927,0.0996123272552542,0.109295008966196,0.1100113956807618,0.1166254929240801,0.12495613094076234,0.1302546061325715,0.1333622439039364,0.1375466904098974,-0.01265780975951613,-0.01801837848313082,-0.01966489357399341,-0.022314442402018016,-0.025415325873497995,-0.027546802134089086,-0.028858840541838415,-0.030237384841530865,0.004999248354199205,0.005027268387621643,0.0056116453326865365,0.0055998124517727,0.0043585856346625785,0.004023780426642747,0.003842540303298158,0.0036933633081566142
20140109,183.65221307785762,183.68367763723043,183.71658130668456,183.73611743157755,183.21512201944617,182.98926466710543,182.76822484679943,182.43815790951615,182.1771261266781,0.09949740201152865,0.10806177770650711,0.10921772825759048,0.11615693625392336,0.12375012181056,0.12914727161918735,0.13251323512965163,0.13694132245856563,-0.012947166991198451,-0.01805838245719446,-0.019310451588796674,-0.02152820689389262,-0.023941835644507633,-0.026249691927315296,-0.028147639049029963,-0.029756438337581004,0.004375669145198736,0.004764800718633593,0.005487569916160126,0.0054449381459793725,0.004508205333729881,0.004486711767446666,0.004431904506277611,0.004287615805802327
20140110,184.06499988493138,184.08774352205006,184.1269894114522,184.1350622737435,183.59017891459024,183.3930162062461,183.15648724067205,182.82178004985428,182.56587843097572,0.08877772114456962,0.10077015429551407,0.10447449000000439,0.11218131957403452,0.12115155071478285,0.12694326472667095,0.13039133230253208,0.13504021893060106,-0.012377822160249474,-0.01753390450738181,-0.019202583072903397,-0.021183286428549063,-0.023901308936183693,-0.025934059540563676,-0.0270726805516229,-0.028609480317005498,0.0036042848578582646,0.004670914254701557,0.0048995085207325356,0.0052440853599631885,0.004425941528797157,0.004417576588779185,0.004555333866542981,0.004412392431697656
20140113,181.66038461538466,181.68001942673692,181.71996494799794,181.63601073027675,181.08756103550078,180.9838982901982,180.7040801516794,180.3701314901453,180.12860549714716,0.11519569292470015,0.11719654947621583,0.11915700813861942,0.12417222315948816,0.13114657770004415,0.13595513866466394,0.13885051649928165,0.1426239074023733,-0.01911635342667622,-0.0223952690773847,-0.023840490183040883,-0.02540468078856393,-0.027948915375575426,-0.030098698686891356,-0.031295360573597664,-0.032434893026854976,0.005273507256983935,0.004814787953281791,0.005155830999218272,0.004992912546016731,0.004013216571686724,0.0038968678020100908,0.0034576597823566197,0.003520184130188455
20140114,183.68155485040796,183.70706688162747,183.74026152166272,183.62918457788527,183.07957399349405,183.01220283980544,182.6908237963865,182.3279626820506,182.09572197758646,0.10151327135603294,0.10742613406483305,0.11110778174176772,0.11717234914372635,0.1255908558168662,0.13117627451700187,0.1344891953500073,0.1390278127963676,-0.017863654451682094,-0.020725180892381723,-0.02219726481122441,-0.024379682355754155,-0.02663641734806436,-0.028912442903345874,-0.030430358808612282,-0.03167593259384835,0.003481178748455016,0.004283676161396675,0.005057041251468232,0.004740674119347924,0.0036071213265997204,0.0036555456309970225,0.0034596068513150597,0.003467882925160853
20140115,184.53454939715107,184.55902304452508,184.59075127554394,184.44490131315524,183.8916570658649,183.85872761658698,183.5382415279166,183.19370671469903,182.9643968403476,0.09937081357293497,0.10623363995072285,0.1110312646824944,0.1174836305803824,0.1260440528014162,0.1313432030620335,0.13445644326116984,0.13879994070333695,-0.015020615540367337,-0.019840824450106657,-0.021940413780944062,-0.024430616517353152,-0.026990583284727015,-0.029507724820320817,-0.031234264075002644,-0.032374687874852155,0.005341788820210668,0.00488300990100877,0.005100808108186765,0.004352642999571374,0.0035330430153313027,0.003432014987200319,0.002816701905685194,0.0028048388618217472
20140116,184.23357142407048,184.25464938807878,184.29659899489408,184.1088971806247,183.55815081825367,183.56060376336717,183.21685378988946,182.86475861663033,182.64109345559532,0.10069017541010375,0.10557198035042627,0.11089345933676188,0.11697333278770938,0.12671234646367147,0.1327278380810582,0.13622370820483556,0.1409489940291311,-0.017694484403644545,-0.021640400185365068,-0.023074229195458394,-0.025076378868743306,-0.02765746740921707,-0.029884305972696656,-0.031142081052223266,-0.0322217439370586,0.0038331275520770624,0.004524828930310187,0.00539192843268836,0.004676960394781225,0.003379946079655444,0.0035214822882402566,0.0032457742755918075,0.00334788029226464
20140117,183.60593000085993,183.6300148219049,183.6570631500188,183.44953185628157,182.89420544852328,182.92171185984535,182.6001739158483,182.27863597185123,182.04492252577387,0.09947607558590738,0.10391440458081114,0.10973401251304003,0.11674329440376026,0.1266199131157349,0.1328147511407623,0.13639666988042795,0.1412908714318501,-0.01934229786238195,-0.02313485327800234,-0.024610101849529865,-0.02652970963065601,-0.028575764052377377,-0.030905516325043403,-0.03221568262252315,-0.03340747517476749,0.0045270391359952845,0.004477089394037283,0.005067460772355424,0.004065387585781271,0.0036450527941299916,0.003563680004722264,0.0028341120215890064,0.002891370501021386
20140121,184.11640843061934,184.14137056290096,184.16687883798988,183.84498825852353,183.3452627626887,183.3924780901018,183.06527037234852,182.7446395403881,182.5366520331798,0.10318843659972068,0.10440464744797863,0.11037269876067722,0.11563842283383824,0.12509858060580054,0.1313083386549809,0.13507607605436872,0.14001598377058216,-0.020753784602919774,-0.02258537540658384,-0.0243426443103469,-0.02537772702815381,-0.027521156364807203,-0.029772637478031855,-0.0310793678944421,-0.0322915188225749,0.004079392203985721,0.00463850998619461,0.0051263433039082625,0.004685213537486432,0.003921366188959355,0.003978685843112702,0.0034647094779138915,0.003448998985875581
20140122,184.29201149425288,184.30819512235306,184.33478677827284,183.9889412177538,183.52153613159211,183.641558393669,183.5924519117101,182.8627415140655,182.65411746198828,0.10426112378466504,0.10475233906415338,0.10989751394677619,0.11465503525117801,0.12344436410024665,0.1288776761393229,0.13359005447624384,0.13811078965480844,-0.02176310805608293,-0.022197890883872858,-0.02392683246095196,-0.024902836546210443,-0.02757945749484908,-0.02980395365305022,-0.030889818227352168,-0.03289666586793617,0.003027428581043646,0.004386276906916487,0.004926795304924128,0.004631681468156103,0.0038210872933554887,0.0038555322510521934,0.0037368744955948883,0.003392069060589113
20140123,182.8042307735511,182.82373317418404,182.81458878187365,182.46856842711878,182.0360200739273,182.15405400611922,182.06753496830223,181.38163628886693,181.16235481267682,0.1172104581437941,0.11354529202340213,0.11723802640328382,0.12078537011638531,0.12710796962933027,0.1327703000465685,0.13692672709482734,0.14108297565882919,-0.024756149932573843,-0.025500052001935947,-0.027003696441570815,-0.0271959658535481,-0.028367257443169633,-0.032015159908234836,-0.03265717328099323,-0.03473936388854326,0.00364912147559016,0.00372495295120425,0.004224684603243449,0.004178498297733471,0.0038475873310364547,0.0024811994000137763,0.002600584693386362,0.002157419390030342
20140124,178.92129718882197,178.91721268675659,178.88822184272982,178.54971689777759,178.15385589884528,178.26518532162714,178.14173041144343,177.48174843238516,177.25621838191458,0.1572238035447061,0.14542573394592007,0.1439161061454604,0.1435073003241751,0.14636408188758648,0.14941702320243844,0.1524352416943505,0.15502986194732793,-0.03624264781623048,-0.035727599557860236,-0.03654696307455586,-0.034980864554415375,-0.0360475792843966,-0.037540078948041226,-0.03888000345132338,-0.04044653643428348,0.007610546951134592,0.006328808770629727,0.006583852930417654,0.00517596440644805,0.0035425202736146582,0.0031368569170159154,0.0017836633732855522,0.0015692971466245262
20140127,177.9412999716239,177.96159408900746,177.82123688488923,177.4787588509664,177.1758766286402,177.2982936563381,177.08707472960114,176.45955051825143,176.24462157029134,0.15262668643689106,0.1456650728503651,0.14436834055551545,0.14424378866020907,0.14667256430195125,0.15006382913153637,0.15300615265773215,0.1553898631500369,-0.03022726197818813,-0.03077294715856295,-0.03161686978512066,-0.03118836258611549,-0.03228216735469308,-0.034293045195661606,-0.03550552683046843,-0.03696407634811148,0.009263228362061702,0.006775976315658725,0.007102187298046637,0.006241382581256634,0.005060349374968627,0.004144149042635375,0.003507860623069859,0.003607180149953864
20140128,179.2612963046677,179.27430396699236,179.10751017723837,178.76361422212784,178.4943853648724,178.61694102468135,178.3587373939845,177.73625378901775,177.53591556266673,0.1408520991872151,0.1349310771332747,0.1352275649982947,0.13693241213690077,0.14111574140248045,0.1447783463951911,0.14777096786329405,0.1509023710148589,-0.025893026202813238,-0.0271756673640895,-0.0283431553096395,-0.02865899724612046,-0.030235124787364814,-0.03293188610995327,-0.034162511607128215,-0.035896090952703644,0.006912410611231329,0.0060171463007687945,0.0060670632468748775,0.005108795097904559,0.00397565474827192,0.003105236579740222,0.00308073657557515,0.0028120502682112756
20140129,177.43369025844385,177.4628975180646,177.25368302067773,176.91314755716343,176.68077883643014,176.80326794445037,176.5240438803409,175.93370792292268,175.7107193901006,0.15713714310302845,0.14841381068620313,0.14719000313495936,0.14703915287885105,0.14916559322178669,0.15171605418004103,0.15378818037727005,0.15616451453321306,-0.0351151425971777,-0.032030712398641505,-0.03204191206764631,-0.031271124478708556,-0.03285193828021524,-0.035350718527166966,-0.03693912170395852,-0.0383480524364467,0.010352317420919754,0.0067779764716353295,0.006809555027402679,0.0058605399098830314,0.004605135191182321,0.003488130656977819,0.002869341775354037,0.0026744415640208713
20140130,178.8997996490957,178.92470345187303,178.69113259425274,178.34994520769453,178.21239352404126,178.35357731045852,177.93301016783764,177.35217556182843,177.16968547205008,0.14620362476462473,0.1450617394303299,0.14480371837022984,0.14571458842541513,0.14781171017883646,0.14967156662468792,0.15177611399072571,0.15427206395590248,-0.031224657721304245,-0.0302061973399516,-0.03067594675802087,-0.03146385313672774,-0.03396811122738629,-0.03507553184498298,-0.036062542038148196,-0.037504650643238914,0.008671111695285894,0.0073302043350641196,0.007346304493906959,0.006061391477564367,0.0038973081117228167,0.003398047657638895,0.0033571032199645814,0.0031202989578785435
20140131,178.23029383505158,178.24799232028496,178.00017088871593,177.6562823567232,177.48291023573927,177.59955209893218,177.2270734382918,176.65341630580158,176.46753696292316,0.16076616763648757,0.1550284407013934,0.15391126751258324,0.1536641694128656,0.1546049572749875,0.15657392969895256,0.15878929765026376,0.16080199525260092,-0.038110107663747776,-0.03585030917050399,-0.03589659154605158,-0.03559624927289464,-0.03623203618779257,-0.037828283093707366,-0.039793971991313,-0.04130076869381803,0.008646384496934223,0.006810187343454022,0.0065836534076082805,0.005592957843569802,0.004935460271986673,0.004284392515688936,0.002772982980397437,0.0025857881442030175
20140203,174.10740690410847,174.12302769393997,173.7704157352005,173.42917068487546,173.43047280137867,173.52786951921084,173.05365395647718,172.56746808527146,172.34599425500838,0.19491370360107413,0.17887526951045762,0.17519552582142614,0.17185718940737635,0.17154729656042908,0.17273610182657637,0.1735658061834572,0.17422428312701835,-0.05559864456081445,-0.0437710091385915,-0.03983829642465711,-0.038799167740747216,-0.04049985174171194,-0.04187702695721361,-0.042888403232499754,-0.04435525974939882,0.016754008643628637,0.008881409160119591,0.00784525549677969,0.007012782720119654,0.005220672173321212,0.003537088674523311,0.0027550390015438357,0.002291517847699885
20140204,175.33366946707048,175.34850112487914,174.96417603852436,174.62530276258306,174.585797953684,174.69422396241367,174.1838240294248,173.68827677489008,173.4950900030837,0.16470332466420928,0.15957516700480778,0.15871079928742982,0.15915747193162047,0.16180225276131405,0.16432637915979248,0.16631948729978255,0.16795653042513617,-0.0333251122596991,-0.035581386911279066,-0.034579279439305124,-0.03484246480454384,-0.03704238292230487,-0.039151171596125266,-0.040557578301283495,-0.042246070878398094,0.005638228121912002,0.008058579735554492,0.007301161560245197,0.0066988413454944955,0.005050528088758768,0.004006610775064828,0.00347842796005558,0.0029004140769554442
20140205,175.08251352785874,175.09804102862768,175.08084217756343,174.39207033098037,174.32643380583892,174.43816535927087,173.91182219355318,173.45263858140632,173.2673077183396,0.1745508398187706,0.167547259968221,0.16588945824124118,0.16543222231910235,0.1667684013551218,0.16834448706903818,0.16978394836504435,0.17101709799045783,-0.03484182987428673,-0.036462077476264114,-0.03654806890917112,-0.037211175450961954,-0.03930103074066024,-0.041048807172582545,-0.04246305642331342,-0.044390170551842,0.005708858224388523,0.0055181274673638606,0.006092672096038902,0.00638387067657799,0.005035950226687028,0.004087270008700636,0.0036058739085916692,0.002895240549116213
20140206,177.2097368405912,177.22276679189878,177.16015109476956,176.45692647633555,176.45934961358583,176.57215485974532,176.01410093230842,175.5726857092913,175.38009909259054,0.156229737249516,0.14982936442190536,0.1477851481562252,0.14945418155187246,0.15307589503255833,0.15562092688016987,0.1580272203762706,0.1601326822627734,-0.029501322342924397,-0.03041565282296497,-0.02928669906005266,-0.03096570243800231,-0.03391828048371149,-0.03626047728564186,-0.03828706912474297,-0.04032176933915963,0.004138867343198845,0.004848266012061541,0.006006055940480455,0.006222303843048827,0.00508668968347603,0.0040783066079047876,0.0034561551296025785,0.002989171445886933
20140207,179.682591832565,179.69741564052782,179.59030282185032,178.85438600107213,178.9119546635753,179.03938917204553,178.49316066281295,178.06598782597393,177.8422827804526,0.12676541224694438,0.128974636982415,0.13080400360666353,0.13352568318741462,0.1386804379918408,0.14282576218921827,0.14676499984437094,0.15001898502465527,-0.021250275707326374,-0.024545724568130967,-0.02546430923605625,-0.02719212639243279,-0.030425205669875333,-0.033009446507868356,-0.03520801355443724,-0.03734114051174194,0.004775145505142797,0.005020491595727252,0.005850490462283305,0.006143467011517843,0.005164260809887376,0.004203345125983914,0.003595864873963091,0.003076516636774464
20140210,180.00318645085395,180.02334021666306,179.70805487977788,179.181200436127,179.24632711316704,179.35940042992078,178.71392960686123,178.35553241394143,178.15928549475896,0.1254612319683267,0.12898662736397465,0.1310535042807758,0.13364695231265825,0.1386229865111647,0.14222650093705,0.14611255124129727,0.14919645898902512,-0.020453771323918332,-0.024473887701893952,-0.02565382755762562,-0.026721076824713624,-0.03060379504003215,-0.032434962042850984,-0.034466001013856266,-0.03659269455335961,0.0059685045570117435,0.005437402770916989,0.006339052104464856,0.005957890220276466,0.004466032311934572,0.0043662887029743795,0.004224351424593698,0.0036469355837404913
20140211,181.89631515102414,181.9055125281832,181.52111777161898,181.0600430109038,181.12410936542557,181.24099285805175,180.60612958877488,180.26142783314745,180.04166200740707,0.11667277201142355,0.12116674090959588,0.12384811615296112,0.12691473554365346,0.1335816003775159,0.1381926260121628,0.14224715385872286,0.14523901709293346,-0.018449217434824854,-0.022136175813237107,-0.023475066261275112,-0.02512175056207063,-0.029701419895126126,-0.03228265933276134,-0.03451023780340993,-0.03640477086941541,0.007032877113635115,0.005235990014235867,0.006590522562319156,0.005784855799518836,0.00415393466233611,0.003530537206804793,0.0031773276312938737,0.002685886854557045
20140212,182.15810523010813,182.1635167416589,182.14280725058077,181.3200237953812,181.38554752601198,181.49931472534226,180.83695241202128,180.5118276538181,180.29406530736242,0.11588092293954994,0.11977992683901055,0.1239887406760021,0.12689472995242124,0.13331533839317922,0.13774935612658604,0.14183477259127836,0.1448167057649879,-0.01770138187672458,-0.026988240170871574,-0.023286507484175212,-0.024842974216530932,-0.029193105469322536,-0.03184842758353156,-0.034111264784645635,-0.035934667696295206,0.00635721951519178,0.0011288619771256975,0.006024387137360062,0.005586637883267048,0.0043751843132206324,0.0037276669054264835,0.0034285366197575216,0.0030272231670101842
20140213,182.891923010432,182.88512540893643,182.7170043812214,182.0421241486608,182.10523363187144,182.23319955145513,181.51837108854735,181.20397546204927,180.98336092007196,0.10782549827303294,0.11802020415165607,0.12317060314777509,0.12582133505740786,0.13213206153978602,0.136594748349539,0.14088001658712027,0.14396041068161855,-0.015007634398429049,-0.025520012858820672,-0.02317480790383176,-0.025237534130128438,-0.029312504394674335,-0.03217698718380976,-0.03441652017155857,-0.03607098637769426,0.005929511479290025,0.002046172085360119,0.005860582587466382,0.0050009181323879106,0.00419754820929296,0.00355186275573266,0.0032794799234058553,0.002894951904549093
20140214,183.9642563642536,183.96411510948536,183.69551745457278,183.15516330563082,183.31838754481342,183.31728891069213,182.49356520688582,182.21509738806807,182.03477883537977,0.10008016453829895,0.11215074868344177,0.11877249916412674,0.1218364777947335,0.12831159394091018,0.13268972847964283,0.13744822937972898,0.14084977922112105,-0.011247574316746483,-0.022542682839761952,-0.02165208455438528,-0.025226523821519003,-0.0287455606113287,-0.030907365396237427,-0.032963303045187846,-0.034554561716000944,0.005446122430815568,0.0028192608685478045,0.006081137228942854,0.004803883300344921,0.0038513316064184614,0.0037931027086677634,0.003699109083393384,0.003323832351849144
20140218,184.19149907036947,184.19991190323486,183.44203339638887,183.41500117382472,183.55906616302605,183.45309509452875,182.7334978348624,182.50815483034978,182.2959736486996,0.10818660147768525,0.11641882156122765,0.11998126512495139,0.12281487962523854,0.12907649362798043,0.1333131167988504,0.13797165953552085,0.1410388264333881,-0.01369791730142284,-0.01982456094431527,-0.022569056284542515,-0.02536112350858617,-0.02943004554539528,-0.03166194218984551,-0.033945213896610864,-0.03562572019719113,0.006210558289711021,0.006962885425495231,0.007200928087227864,0.005309462560724983,0.0039359576169253055,0.0035868511062342513,0.0034399095474720105,0.0029085071507708236
20140219,183.07758748159281,183.0818187421428,182.209490821364,182.3030391062453,182.4299992812164,182.30692381039464,181.5870198779759,181.37182299775225,181.15662611752862,0.1209106341399949,0.12871728084597525,0.1306795106855054,0.13263247710766057,0.13687993592883654,0.14014891889390035,0.1437433666816007,0.1460905408648434,-0.01919668014550244,-0.025219690212000163,-0.02788944990584943,-0.030293386742942924,-0.03316970647487595,-0.03411184838384317,-0.03662614946281748,-0.03846556165956403,0.00678863528403579,0.006661984361248754,0.006738342579737012,0.004608253357594544,0.0036612019021917035,0.00352761617723988,0.0031634261929134604,0.0023007985971324856
20140220,184.1665327939806,184.16736364893717,183.29850629327396,183.39267678465697,183.51247045621537,183.3535714043434,182.57207947310886,182.38345060632315,182.19482173953742,0.11370070730866773,0.11988603951866172,0.12328470687111678,0.1264963666299163,0.13154385528243356,0.1353080519493917,0.13973528992006956,0.14261044655581967,-0.0203317817614739,-0.02458786657798648,-0.027167461827009697,-0.029487661858373995,-0.031947562531019005,-0.033741751310323316,-0.03602036433530384,-0.037591627434913066,0.00630716076811981,0.0071968846206144745,0.007054765180431104,0.004582465304918195,0.004116776505339981,0.0032027816365113385,0.0030005263093894224,0.002397090687767607
20140221,183.90813265380254,183.8990915011915,183.03210768732475,183.07288228400174,183.14239656599213,183.08285373510452,182.38451464242561,182.15713346137397,181.92975228032236,0.10885985660415323,0.11651400689570886,0.12088188175477221,0.12494416040495403,0.13050130386651343,0.13453123253382382,0.13871998057840013,0.14144358121906062,-0.020767424911239323,-0.02395087553019394,-0.026108014864153494,-0.02791912870016163,-0.030863282215300356,-0.03332910415254611,-0.03564145078606072,-0.03726685693203581,0.006409798249449113,0.0072732778465695366,0.007172487726506859,0.005009496558290751,0.004590317604559045,0.0033675040693207877,0.0032497218028382847,0.002748076222830702
20140224,184.93000033363813,184.92965597867382,184.08832995900923,184.17852218896945,184.26413429000195,184.0174755042374,183.3431815438549,183.13954733809024,182.93591313232557,0.10978647201841171,0.11558766136619722,0.11956455755168943,0.1237755269673445,0.12954290194045961,0.13423623345176142,0.13834246419290624,0.1410135386552135,-0.0167539822721904,-0.02086027406482115,-0.024037085765804794,-0.027654634927005452,-0.030852692918998257,-0.032853318268624844,-0.035176532390588426,-0.036830988082851755,0.006930374399583535,0.007941177482476032,0.007225161298374358,0.004712573899924714,0.004107231365356125,0.003107904870192615,0.002977101932024913,0.0024831873315708684
20140225,185.05306511480435,185.05603548232287,184.21426861026856,184.30565447049395,184.38350574932878,184.12349401105305,183.49928443688944,183.27895372621217,183.05862301553492,0.10785961551557975,0.11671719137158174,0.11966371287050295,0.12358689471215405,0.12924305864138463,0.13366767850829514,0.137934431926005,0.14070707278853548,-0.016573298794939986,-0.02069662628266483,-0.023798834519943333,-0.027184546308736426,-0.030163167439646928,-0.032520679656264845,-0.03496594801400234,-0.036777018264109014,0.005910583750344717,0.006994252979891169,0.0064626685709024845,0.0047183972845032795,0.004187775718262441,0.0032025318660045734,0.0029293181708684424,0.0022265658110774016
20140226,184.77257818088825,184.78203994225737,183.97242366754142,184.04685930460906,184.1057225877046,183.80068274406852,183.14944624312452,182.93576845056722,182.72209065800993,0.11045950076872066,0.11878030084305093,0.12233318028744374,0.1268798915763225,0.13276676125984724,0.13704984406374132,0.14060499566804657,0.14292597678316488,-0.01693787935359264,-0.02087351463427725,-0.024086612100699907,-0.027711345792442398,-0.031242180238537948,-0.033810929604844935,-0.03602805046826466,-0.037523741147096605,0.006150736550203242,0.0064331515834306465,0.006260319142909802,0.0051390190175067555,0.004057531459556596,0.003017171132240328,0.0029000684818767455,0.0024344076581436966
20140227,185.8438283434077,185.85000073908571,185.03278351449075,185.10472295831013,185.1595540955667,184.85395365799934,184.25419487659462,184.02706380984273,183.79993274309084,0.10628333349941,0.1148328586729639,0.11844408613447849,0.1233239263824226,0.12932552583412335,0.1338598687222294,0.1380311945389385,0.1407434124219987,-0.017088911028989094,-0.021482871791473634,-0.024808932577704616,-0.02808413244761818,-0.030700932834788794,-0.03302789752992486,-0.035294448245939414,-0.036875513723376246,0.00563961178722983,0.006108468807749486,0.005611941591808433,0.004355354475261899,0.0036544653654654925,0.003490833901211508,0.0032376916828241453,0.002534209186960687
20140228,186.57670353215346,186.58593672864959,185.7763209255845,185.77914229382546,185.8280982204241,185.5531758502838,184.96044431993454,184.7353030311604,184.51016174238626,0.10777225234585669,0.11719664766552707,0.11962460112507008,0.12390602936480541,0.12986082564640625,0.13469407472913503,0.1388857795411653,0.14161133577449492,-0.018035351557430964,-0.02054251989521418,-0.02435191961828178,-0.02831463540293499,-0.031982256051566606,-0.0348262485810147,-0.03650592228798798,-0.03732719913924013,0.005276787709186714,0.005745795295400786,0.005160971967513807,0.00407110486729767,0.00324059314709204,0.0025228977791724467,0.0026330946777604835,0.0025350805578664907
20140303,184.96000092055,184.60942570233397,184.16593028960577,184.2295769107126,184.25719541127933,183.85526493713246,183.32438936773454,183.1006214092294,182.8768534507243,0.13347095862121042,0.13309237366279475,0.1336070671582713,0.13678791794119366,0.14058809079563023,0.143855252254562,0.146956337835016,0.14898787304894923,-0.027141873619084104,-0.03028873351565289,-0.03227374445280273,-0.03448947607828461,-0.03636488873217928,-0.038001076332884215,-0.04035416307998845,-0.04186991828654708,0.004682081049301436,0.005233624920182256,0.004394744448059272,0.003642117457272339,0.0032015927296770467,0.0031495346035627127,0.0025752065422991366,0.0014561937961738592
20140304,187.5563256509903,187.06821444397895,186.76658386529556,186.83169482989902,186.85250578600142,186.4223423119674,185.91773045995606,185.7140265011331,185.51032254231018,0.11502696239923282,0.11770088717468088,0.12042347540714542,0.12565162399837465,0.1313645632442308,0.13596409160229211,0.13980761466597352,0.14231230584231958,-0.018499177746383738,-0.02353635075142475,-0.026568114017621044,-0.030003889935473326,-0.033416075534876855,-0.03567409294202631,-0.0374923415827818,-0.03844994250202054,0.0056778109672132055,0.005185207479023203,0.004443211757874114,0.00381704270291772,0.0029116898701935863,0.0025236809161349764,0.0025663781941740096,0.002373786291815158
20140305,187.7199999013697,187.09217216543476,186.9089562259831,186.98724308014556,187.01122691824557,186.57031468660472,186.07763601182228,185.83996937491338,185.60230273800448,0.11150340615560225,0.1196016102116136,0.1190630009570431,0.12444044037440692,0.13049945318960846,0.1353072423459605,0.13917021289783718,0.14168702731444124,-0.016878206377153877,-0.026625803953986612,-0.026553147169794174,-0.02940557368663339,-0.03258274158188787,-0.03469613023670279,-0.03676041908394404,-0.03804413545794181,0.005485712119346945,0.002355582729409946,0.004211036194788221,0.004395781330717281,0.0037049617160637943,0.003482335135010862,0.003289451156636071,0.0026711800734102774
20140306,188.07915471240574,187.32987994271352,187.27806223648156,187.35819883237377,187.3793015125754,186.9059975630828,186.43247741113407,186.2115714936751,185.99066557621612,0.115715108562326,0.11981027221927032,0.12054647224531928,0.1260962866066832,0.13232319588726807,0.13744850199452244,0.1414669980896373,0.1440837445624254,-0.01804605700514387,-0.026109856129166054,-0.025890027667841348,-0.02938735487176578,-0.032360811081745246,-0.034151852580648935,-0.03623142610337818,-0.03755177117293554,0.006274199033289248,0.002525252934961417,0.004314249604042293,0.004116459274213519,0.0035709046949529764,0.003665084437116985,0.003562238630199885,0.0030517460568042468
